method,question_id,question_text,question_type,legal_topic,answerability,gold_corpus_ids,rank,retrieved_corpus_id,score,hit,retrieved_article_number,retrieved_unit_number,retrieved_answer_source,retrieved_text
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,2,UZLLC-LC-A127-U01,0.5211715611954322,True,127,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 127-modda, U01",Ishga qabul qilish ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Buyruq chiqarish uchun xodim bilan tuzilgan mehnat shartnomasi asos boʻladi. Tashkilot rahbarini ishga qabul qilish bevosita tashkilot mulkdori yoki taʼsis hujjatlariga muvofiq vakolatli organ tomonidan amalga oshiriladi. Tashkilot rahbari tashkilot mulkdori tomonidan yoki taʼsis hujjatlari bilan oʻziga berilgan vakolatlar doirasida xodimlar bilan mehnat shartnomalarini tuzadi. Ish beruvchining ishga qabul qilish toʻgʻrisidag
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,3,UZLLC-LC-A129-U04,0.5020081583751319,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,4,UZLLC-LC-A129-U02,0.46149378641116,False,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,5,UZLLC-LC-A129-U01,0.44330109345494106,False,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,6,UZLLC-LC-A357-U01,0.35688804719564804,False,357,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 357-modda, U01",Xodimni sogʻligʻining holatiga koʻra qarshi koʻrsatmalar mavjud boʻlgan ishga qabul qilish va boshqa ishga oʻtkazish taqiqlanadi. Xodimni uning hayotiga va sogʻligʻiga yuqori darajadagi xavf ehtimoli oldindan maʼlum boʻlgan ishga qabul qilayotganda hamda oʻtkazayotganda ish beruvchi uni bu haqda ogohlantirishi shart.
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,7,UZLLC-LC-A149-U01,0.3071438984317719,False,149,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 149-modda, U01","Mehnat shartnomasini oʻzgartirish ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Xodimni doimiy boshqa ishga oʻtkazish toʻgʻrisida, mehnat shartnomasida nazarda tutilgan mehnat shartlarini oʻzgartirish haqida, mehnat shartnomasida shart qilib koʻrsatilgan ish joyini oʻzgartirish toʻgʻrisida, shuningdek ish beruvchining boshqa joyga koʻchishi munosabati bilan joyni oʻzgartirish haqida buyruqlar chiqarish uchun mehnat shartnomasiga kiritilgan oʻzgartishlar asos boʻladi. Mehnat shartnomasiga d"
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,8,UZLLC-LC-A123-U01,0.3043141344582395,False,123,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 123-modda, U01","Ishga qabul qilish chogʻida ish beruvchi ishga kirayotgan shaxsni oldindan (mehnat shartnomasi imzolanguniga qadar) quyidagilar bilan tanishtirishi shart: ushbu shaxs qaysi ishni bajarish uchun ishga qabul qilinayotgan boʻlsa, oʻsha ishning mazmuni; mehnat shartnomasida shart qilib koʻrsatilgan ish bajariladigan mehnat sharoitlari; ichki mehnat tartibi qoidalari, jamoa shartnomasi, uning mehnat faoliyati bilan bevosita bogʻliq boʻlgan boshqa ichki hujjatlar. Oʻz kasbiy va ishchanlik sifatlari bo"
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,9,UZLLC-LC-A170-U01,0.2970170376317812,False,170,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 170-modda, U01","Mehnat shartnomasini bekor qilish ishga qabul qilish huquqiga ega boʻlgan shaxslar tomonidan amalga oshiriladi va ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Oxirgi ish kuni mehnat shartnomasi bekor qilingan kundir. Agar oxirgi ish kuni dam olish kuniga yoxud ishlanmaydigan bayram kuniga yoki boshqa ishlanmaydigan kunga toʻgʻri kelsa, undan keyin keladigan birinchi ish kuni oxirgi ish kuni deb hisoblanadi. Ish beruvchining buyrugʻida mehnat shartnomasini bekor qilish asoslari ushbu Kodek"
TF-IDF+LSA,Q025,Ishga qabul qilish ish beruvchining qaysi hujjati bilan rasmiylashtiriladi?,terminology,hiring_procedure,answerable,UZLLC-LC-A127-U01,10,UZLLC-LC-A313-U01,0.2920233683197785,False,313,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 313-modda, U01","Intizomiy jazo choralari ishga qabul qilish huquqi berilgan shaxslar (organlar) tomonidan qoʻllaniladi (ushbu Kodeks 127-moddasining ikkinchi va uchinchi qismlari). Ish beruvchi xodimdan intizomiy jazo chorasi qoʻllanilguniga qadar, shu jumladan agar intizomiy qilmish xizmat tekshiruvi natijalariga koʻra aniqlangan boʻlsa, yozma tushuntirishni talab qilishi shart. Xodimning yozma tushuntirish taqdim etishni rad etganligi intizomiy jazo chorasi qoʻllanilishi uchun monelik qilmaydi va hozir boʻlga"
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,1,UZLLC-LC-A128-U01,0.770561053589522,True,128,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 128-modda, U01","Ishga qabul qilish huquqiga ega boʻlgan mansabdor shaxs tomonidan yoxud uning ruxsati bilan xodimni haqiqatda ishga qoʻyish, ishga qabul qilish lozim darajada rasmiylashtirilganligidan yoki rasmiylashtirilmaganligidan qatʼi nazar, mehnat shartnomasini ish boshlangan kundan eʼtiboran tuzish deb hisoblanadi. Ushbu moddaning birinchi qismida nazarda tutilgan xodimni haqiqatda ishga qoʻyish ish beruvchini xodimning ishga qabul qilinishini lozim darajada rasmiylashtirish majburiyatidan ozod etmaydi. "
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,2,UZLLC-LC-A130-U02,0.30578892703031685,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,3,UZLLC-LC-A200-U01,0.25581248751844116,False,200,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 200-modda, U01","Ish beruvchi xodimlarning ishga kelishi va ishdan ketishi hisobga olinishini tashkil etishi shart. Ishga kelishni va ishdan ketishni hisobga olish belgilangan shakldagi ish vaqtidan foydalanish tabellarida hamda boshqa hujjatlarda yuritiladi, shuningdek, apparat, apparat-dasturiy va dasturiy vositalar yordamida qayd etilishi mumkin. Xodim tomonidan mehnat majburiyatlarining haqiqatda bajarilgan vaqti, shuningdek ushbu Kodeks 181-moddasining ikkinchi qismiga muvofiq ish vaqtiga kiritiladigan bosh"
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,4,UZLLC-LC-A161-U01,0.20598021044356052,False,161,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 161-modda, U01","Nomuayyan muddatga tuzilgan mehnat shartnomasini, shuningdek muddati tugaguniga qadar muddatli mehnat shartnomasini ish beruvchining tashabbusiga koʻra bekor qilish asoslangan boʻlishi kerak."
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,5,UZLLC-LC-A5-U01,0.19172461966052487,False,5,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 5-modda, U01","Mehnat erkinligi har kimning mehnat qilishga boʻlgan oʻz qobiliyatlarini tasarruf etish, ularni qonun bilan taqiqlanmagan har qanday shaklda amalga oshirish, mashgʻulot turini, kasbni va mutaxassislikni, ish joyini hamda mehnat sharoitlarini erkin tanlash huquqini anglatadi. Yakka tartibdagi mehnatga oid munosabatlarga muvofiq mehnat erkinligi mehnat shartnomasi erkinligida namoyon boʻlib, bu quyidagilarni anglatadi: xodimlar va ish beruvchilarning mehnat shartnomasini tuzishdagi erkinligini. Xo"
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,6,UZLLC-LC-A165-U05,0.18919528850506617,False,165,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 165-modda, U05","Xodimni ogohlantirish muddatiga xodimning vaqtincha mehnatga qobiliyatsizlik davrlari, shuningdek uning davlat yoki jamoat majburiyatlarini bajargan vaqti kiritilmaydi, bundan mehnatga oid munosabatlarning tashkilot (uning alohida boʻlinmasi) tugatilganligi munosabati bilan tugatilishi mustasno."
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,7,UZLLC-LC-A161-U03,0.18366532293173765,False,161,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 161-modda, U03",Mehnat shartnomasini ushbu modda ikkinchi qismining 2 va 3-bandlariga koʻra bekor qilishga ushbu Kodeks 144-moddasining talablariga rioya etilgan holda yoʻl qoʻyiladi.
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,8,UZLLC-LC-A170-U01,0.17860215088019946,False,170,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 170-modda, U01","Mehnat shartnomasini bekor qilish ishga qabul qilish huquqiga ega boʻlgan shaxslar tomonidan amalga oshiriladi va ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Oxirgi ish kuni mehnat shartnomasi bekor qilingan kundir. Agar oxirgi ish kuni dam olish kuniga yoxud ishlanmaydigan bayram kuniga yoki boshqa ishlanmaydigan kunga toʻgʻri kelsa, undan keyin keladigan birinchi ish kuni oxirgi ish kuni deb hisoblanadi. Ish beruvchining buyrugʻida mehnat shartnomasini bekor qilish asoslari ushbu Kodek"
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,9,UZLLC-LC-A161-U04,0.1768299935571641,False,161,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 161-modda, U04","Mehnat shartnomasini xodimning aybli harakatlari (harakatsizligi) uchun bekor qilish intizomiy jazo chorasi boʻlib, u ushbu Kodeksda belgilangan intizomiy jazolarni qoʻllash tartibi va muddatlariga rioya etilgan holda amalga oshirilishi kerak."
TF-IDF+LSA,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,10,UZLLC-LC-A161-U05,0.17548616698640346,False,161,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 161-modda, U05","Umumiy oʻrta maxsus, professional taʼlim tashkilotlarining, shuningdek davlat grantlari boʻyicha taʼlim olgan oliy taʼlim tashkilotlarining tegishli taʼlim tashkilotini tamomlagan kundan eʼtiboran uch yil ichida birinchi bor ishga kirgan bitiruvchilari bilan mehnat shartnomasi ushbu mehnat shartnomasi tuzilgan kundan eʼtiboran uch yillik muddat oʻtguniga qadar ish beruvchining tashabbusiga koʻra bekor qilinganida ish beruvchi bu haqda mahalliy mehnat organiga yozma shaklda xabar qilishi kerak."
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,1,UZLLC-LC-A129-U01,0.7268474873284003,True,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,2,UZLLC-LC-A129-U04,0.7020163538252371,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,3,UZLLC-LC-A129-U02,0.6575020862543814,False,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,4,UZLLC-LC-A130-U02,0.652982216462027,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,5,UZLLC-LC-A130-U01,0.5385184780621857,False,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,6,UZLLC-LC-A131-U01,0.4488005256336118,False,131,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 131-modda, U01","Dastlabki sinov davrida xodimga nisbatan mehnat toʻgʻrisidagi qonunchilikning va mehnat haqidagi boshqa huquqiy hujjatlarning amal qilishi toʻliq tatbiq etiladi. Dastlabki sinov davri mehnat stajiga, shu jumladan har yilgi mehnat taʼtilini olish huquqini beradigan ish stajiga ham kiritiladi."
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,7,UZLLC-LC-A132-U01,0.33737758480840624,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,8,UZLLC-LC-A129-U03,0.2698398870871837,False,129,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U03","Quyidagilar ishga qabul qilinganda dastlabki sinov belgilanmaydi: homilador ayol, uch yoshga toʻlmagan bolasi bor ayol yoki uch yoshga toʻlmagan bolani yolgʻiz oʻzi tarbiyalayotgan ota (vasiy); zaxiraga qoʻyiladigan ish oʻrinlariga ishga joylashtirish uchun yuborilgan aholining ijtimoiy ehtiyojmand toifalaridan boʻlgan shaxslar; davlat grantlari asosida oʻqigan va oliy taʼlim tashkilotini tamomlagan kundan eʼtiboran uch oy ichida yoʻllanma boʻyicha olingan mutaxassisligiga doir ishga kirayotgan "
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,9,UZLLC-LC-A173-U05,0.14276838838891415,False,173,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 173-modda, U05","Xodimning aybli harakatlari (harakatsizligi) bilan bogʻliq boʻlgan asoslarga koʻra xodimlar bilan mehnat shartnomasi bekor qilingan taqdirda jamoa kelishuvlarida, shuningdek jamoa shartnomasida, ichki hujjatlarda, mehnat shartnomasida yoxud ish beruvchining, yuridik shaxs vakolatli organlarining, tashkilot mulkdorining yoki mulkdorlar tomonidan vakolat berilgan shaxslarning qarorlarida xodimlarga ishdan boʻshatish nafaqalarini, kompensatsiyalarni toʻlash va (yoki) ularga har qanday shaklda biror"
TF-IDF+LSA,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,10,UZLLC-LC-A236-U01,0.136147393895721,False,236,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 236-modda, U01","Xodimlarga onalik, bolalarni parvarishlash, taʼlim olish uchun qulay shart-sharoitlar yaratish maqsadida, shuningdek boshqa ijtimoiy maqsadlarda beriladigan taʼtillar ijtimoiy taʼtillardir."
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,1,UZLLC-LC-A129-U04,0.6694959596177799,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,2,UZLLC-LC-A130-U02,0.6679637782008632,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,3,UZLLC-LC-A129-U01,0.64370307002079,False,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,4,UZLLC-LC-A129-U02,0.6380041739964107,True,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,5,UZLLC-LC-A130-U01,0.5612248052328874,False,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,6,UZLLC-LC-A131-U01,0.44116861236759264,False,131,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 131-modda, U01","Dastlabki sinov davrida xodimga nisbatan mehnat toʻgʻrisidagi qonunchilikning va mehnat haqidagi boshqa huquqiy hujjatlarning amal qilishi toʻliq tatbiq etiladi. Dastlabki sinov davri mehnat stajiga, shu jumladan har yilgi mehnat taʼtilini olish huquqini beradigan ish stajiga ham kiritiladi."
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,7,UZLLC-LC-A132-U01,0.36206983687138394,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,8,UZLLC-LC-A129-U03,0.280534470816475,False,129,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U03","Quyidagilar ishga qabul qilinganda dastlabki sinov belgilanmaydi: homilador ayol, uch yoshga toʻlmagan bolasi bor ayol yoki uch yoshga toʻlmagan bolani yolgʻiz oʻzi tarbiyalayotgan ota (vasiy); zaxiraga qoʻyiladigan ish oʻrinlariga ishga joylashtirish uchun yuborilgan aholining ijtimoiy ehtiyojmand toifalaridan boʻlgan shaxslar; davlat grantlari asosida oʻqigan va oliy taʼlim tashkilotini tamomlagan kundan eʼtiboran uch oy ichida yoʻllanma boʻyicha olingan mutaxassisligiga doir ishga kirayotgan "
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,9,UZLLC-LC-A115-U01,0.27497380680252587,False,115,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 115-modda, U01","Ish beruvchi xodimdan quyidagilarni talab qilishga haqli emas: agar ushbu Kodeksda va boshqa qonunda boshqacha qoidalar belgilanmagan boʻlsa, mehnat shartnomasida shart qilib koʻrsatilmagan ishni bajarishni; qonunga xilof boʻlgan, xodimning yoki boshqa shaxslarning huquqlarini buzadigan, hayoti va sogʻligʻini xavf ostiga qoʻyadigan, ularning shaʼni, qadr-qimmati hamda ishchanlik obroʻsiga putur yetkazadigan harakatlarni amalga oshirishni."
TF-IDF+LSA,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,10,UZLLC-LC-A148-U01,0.1464320768851564,False,148,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 148-modda, U01","Ish joyi ish beruvchi tomonidan bevosita yoki bilvosita nazorat qilinadigan joy boʻlib, xodim bu joyda boʻlishi yoki u mehnat shartnomasida shart qilib koʻrsatilgan mehnat vazifasiga doir ishni bajarish uchun bu joyga yetib kelishi kerak. Mehnat shartnomasida shart qilib koʻrsatilmagan ish joyining oʻzgarishi (xodimni ayni oʻsha ish beruvchidagi boshqa ish joyiga, xuddi oʻsha hududda joylashgan boshqa alohida boʻlmagan boʻlinmaga oʻtkazish yoki xodimga boshqa mexanizmda yoki agregatda ishlashni "
TF-IDF+LSA,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,1,UZLLC-LC-A129-U04,0.7871879593591979,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
TF-IDF+LSA,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,2,UZLLC-LC-A129-U02,0.6855736366052374,False,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
