method,question_id,question_text,question_type,legal_topic,answerability,gold_corpus_ids,rank,retrieved_corpus_id,score,hit,retrieved_article_number,retrieved_unit_number,retrieved_answer_source,retrieved_text
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,3,UZLLC-LC-A5-U01,9.175060209276328,False,5,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 5-modda, U01","Mehnat erkinligi har kimning mehnat qilishga boʻlgan oʻz qobiliyatlarini tasarruf etish, ularni qonun bilan taqiqlanmagan har qanday shaklda amalga oshirish, mashgʻulot turini, kasbni va mutaxassislikni, ish joyini hamda mehnat sharoitlarini erkin tanlash huquqini anglatadi. Yakka tartibdagi mehnatga oid munosabatlarga muvofiq mehnat erkinligi mehnat shartnomasi erkinligida namoyon boʻlib, bu quyidagilarni anglatadi: xodimlar va ish beruvchilarning mehnat shartnomasini tuzishdagi erkinligini. Xo"
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,4,UZLLC-LC-A170-U01,8.168585984342322,False,170,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 170-modda, U01","Mehnat shartnomasini bekor qilish ishga qabul qilish huquqiga ega boʻlgan shaxslar tomonidan amalga oshiriladi va ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Oxirgi ish kuni mehnat shartnomasi bekor qilingan kundir. Agar oxirgi ish kuni dam olish kuniga yoxud ishlanmaydigan bayram kuniga yoki boshqa ishlanmaydigan kunga toʻgʻri kelsa, undan keyin keladigan birinchi ish kuni oxirgi ish kuni deb hisoblanadi. Ish beruvchining buyrugʻida mehnat shartnomasini bekor qilish asoslari ushbu Kodek"
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,5,UZLLC-LC-A248-U01,7.174166106806867,False,248,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 248-modda, U01","Ish haqi asosiy (bazaviy) va qoʻshimcha (oʻzgaruvchan) qismlardan iborat boʻladi. Ish haqining asosiy (bazaviy) qismi ushbu ish beruvchida amalda boʻlgan mehnatga haq toʻlash tizimi asosida belgilanadi va qonunchilikda belgilangan mehnatga haq toʻlashning eng kam miqdoridan kam boʻlmasligi kerak. Ish haqining asosiy (bazaviy) qismi uning doimiy tarkibiy qismi boʻlib, xodimga belgilangan mehnat normalariga (tarif stavkalariga, maoshlarga) koʻra haqiqatda ishlab berilgan vaqt yoki haqiqatda bajari"
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,6,UZLLC-LC-A173-U05,7.172605076765757,False,173,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 173-modda, U05","Xodimning aybli harakatlari (harakatsizligi) bilan bogʻliq boʻlgan asoslarga koʻra xodimlar bilan mehnat shartnomasi bekor qilingan taqdirda jamoa kelishuvlarida, shuningdek jamoa shartnomasida, ichki hujjatlarda, mehnat shartnomasida yoxud ish beruvchining, yuridik shaxs vakolatli organlarining, tashkilot mulkdorining yoki mulkdorlar tomonidan vakolat berilgan shaxslarning qarorlarida xodimlarga ishdan boʻshatish nafaqalarini, kompensatsiyalarni toʻlash va (yoki) ularga har qanday shaklda biror"
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,7,UZLLC-LC-A212-U01,6.762125360282179,False,212,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 212-modda, U01",Xodimlarni dam olish kuni yoki ishlanmaydigan bayram kuni ishga jalb etish ish beruvchining buyrugʻi bilan rasmiylashtiriladi. Xodimning dam olish kuni yoki ishlanmaydigan bayram kuni ishlashga roziligi xodim tomonidan tegishli ariza berish yoxud xodim tomonidan ish beruvchining xodim dam olish kuni yoki ishlanmaydigan bayram kuni ishlashga rozi ekanligi toʻgʻrisidagi buyrugʻiga imzo qoʻyish orqali olinishi mumkin. Xodim dam olish kuni yoki ishlanmaydigan bayram kuni ishga oʻz roziligisiz jalb e
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,8,UZLLC-LC-A130-U02,6.6851273340584765,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,9,UZLLC-LC-A154-U01,6.1960675060914445,False,154,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 154-modda, U01",Oʻzini qonunga xilof ravishda ishdan chetlashtirilgan deb hisoblovchi xodim oʻzining ishdan chetlashtirilishi ustidan belgilangan tartibda shikoyat qilishi mumkin. Qonunga xilof ravishda ishdan chetlashtirilgan xodimning unga avvalgi ishini taqdim etish hamda oʻziga yetkazilgan moddiy zararning oʻrnini qoplash va maʼnaviy ziyonni (agar qonunga xilof ravishda ishdan chetlashtirish sababli xodimga maʼnaviy yoki jismoniy azoblar yetkazilgan boʻlsa) kompensatsiya qilish toʻgʻrisidagi talablari qanoa
BM25,Q026,Xodim haqiqatda ishga qoʻyilganda ish beruvchining majburiyati qanday belgilanadi?,terminology,hiring_procedure,answerable,UZLLC-LC-A128-U01,10,UZLLC-LC-A145-U01,6.01323961809114,False,145,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 145-modda, U01","Ishlab chiqarish zaruriyati yoki bekor turib qolish munosabati bilan xodimni mehnat shartnomasida shart qilib koʻrsatilmagan boshqa ishga uning roziligisiz, ish beruvchining tashabbusiga koʻra vaqtincha oʻtkazishga yoʻl qoʻyiladi. Bunda xodim sogʻligʻining holatiga koʻra qarshi koʻrsatma boʻlgan boshqa ishga oʻtkazilishi mumkin emas. Bekor turib qolish sababli xodimni pastroq malaka talab etiladigan ishga vaqtincha oʻtkazishga xodimning yozma roziligi bilan yoʻl qoʻyiladi. Ishda bekor turib qoli"
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,1,UZLLC-LC-A129-U02,17.54402654904837,False,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,2,UZLLC-LC-A129-U01,17.366486637763693,True,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,3,UZLLC-LC-A130-U02,15.901488122967576,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,4,UZLLC-LC-A129-U04,15.73614320289388,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,5,UZLLC-LC-A130-U01,15.462250072747414,False,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,6,UZLLC-LC-A131-U01,15.409989860724226,False,131,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 131-modda, U01","Dastlabki sinov davrida xodimga nisbatan mehnat toʻgʻrisidagi qonunchilikning va mehnat haqidagi boshqa huquqiy hujjatlarning amal qilishi toʻliq tatbiq etiladi. Dastlabki sinov davri mehnat stajiga, shu jumladan har yilgi mehnat taʼtilini olish huquqini beradigan ish stajiga ham kiritiladi."
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,7,UZLLC-LC-A132-U01,14.63277778135963,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,8,UZLLC-LC-A129-U03,11.92706552955431,False,129,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U03","Quyidagilar ishga qabul qilinganda dastlabki sinov belgilanmaydi: homilador ayol, uch yoshga toʻlmagan bolasi bor ayol yoki uch yoshga toʻlmagan bolani yolgʻiz oʻzi tarbiyalayotgan ota (vasiy); zaxiraga qoʻyiladigan ish oʻrinlariga ishga joylashtirish uchun yuborilgan aholining ijtimoiy ehtiyojmand toifalaridan boʻlgan shaxslar; davlat grantlari asosida oʻqigan va oliy taʼlim tashkilotini tamomlagan kundan eʼtiboran uch oy ichida yoʻllanma boʻyicha olingan mutaxassisligiga doir ishga kirayotgan "
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,9,UZLLC-LC-A236-U01,8.249646007708408,False,236,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 236-modda, U01","Xodimlarga onalik, bolalarni parvarishlash, taʼlim olish uchun qulay shart-sharoitlar yaratish maqsadida, shuningdek boshqa ijtimoiy maqsadlarda beriladigan taʼtillar ijtimoiy taʼtillardir."
BM25,Q027,Dastlabki sinov mehnat shartnomasida qanday maqsadlarda belgilanadi?,terminology,probation_period,answerable,UZLLC-LC-A129-U01,10,UZLLC-LC-A173-U05,7.891111357778044,False,173,5,"Oʻzbekiston Respublikasining Mehnat kodeksi, 173-modda, U05","Xodimning aybli harakatlari (harakatsizligi) bilan bogʻliq boʻlgan asoslarga koʻra xodimlar bilan mehnat shartnomasi bekor qilingan taqdirda jamoa kelishuvlarida, shuningdek jamoa shartnomasida, ichki hujjatlarda, mehnat shartnomasida yoxud ish beruvchining, yuridik shaxs vakolatli organlarining, tashkilot mulkdorining yoki mulkdorlar tomonidan vakolat berilgan shaxslarning qarorlarida xodimlarga ishdan boʻshatish nafaqalarini, kompensatsiyalarni toʻlash va (yoki) ularga har qanday shaklda biror"
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,1,UZLLC-LC-A129-U02,17.54402654904837,True,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,2,UZLLC-LC-A129-U01,17.366486637763693,False,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,3,UZLLC-LC-A132-U01,15.90665264950112,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,4,UZLLC-LC-A130-U02,15.901488122967576,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,5,UZLLC-LC-A129-U04,15.73614320289388,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,6,UZLLC-LC-A130-U01,15.462250072747414,False,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,7,UZLLC-LC-A131-U01,15.409989860724226,False,131,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 131-modda, U01","Dastlabki sinov davrida xodimga nisbatan mehnat toʻgʻrisidagi qonunchilikning va mehnat haqidagi boshqa huquqiy hujjatlarning amal qilishi toʻliq tatbiq etiladi. Dastlabki sinov davri mehnat stajiga, shu jumladan har yilgi mehnat taʼtilini olish huquqini beradigan ish stajiga ham kiritiladi."
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,8,UZLLC-LC-A115-U01,13.934322403342188,False,115,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 115-modda, U01","Ish beruvchi xodimdan quyidagilarni talab qilishga haqli emas: agar ushbu Kodeksda va boshqa qonunda boshqacha qoidalar belgilanmagan boʻlsa, mehnat shartnomasida shart qilib koʻrsatilmagan ishni bajarishni; qonunga xilof boʻlgan, xodimning yoki boshqa shaxslarning huquqlarini buzadigan, hayoti va sogʻligʻini xavf ostiga qoʻyadigan, ularning shaʼni, qadr-qimmati hamda ishchanlik obroʻsiga putur yetkazadigan harakatlarni amalga oshirishni."
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,9,UZLLC-LC-A129-U03,12.97219556483027,False,129,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U03","Quyidagilar ishga qabul qilinganda dastlabki sinov belgilanmaydi: homilador ayol, uch yoshga toʻlmagan bolasi bor ayol yoki uch yoshga toʻlmagan bolani yolgʻiz oʻzi tarbiyalayotgan ota (vasiy); zaxiraga qoʻyiladigan ish oʻrinlariga ishga joylashtirish uchun yuborilgan aholining ijtimoiy ehtiyojmand toifalaridan boʻlgan shaxslar; davlat grantlari asosida oʻqigan va oliy taʼlim tashkilotini tamomlagan kundan eʼtiboran uch oy ichida yoʻllanma boʻyicha olingan mutaxassisligiga doir ishga kirayotgan "
BM25,Q028,Dastlabki sinov sharti mehnat shartnomasida koʻrsatilmagan boʻlsa nima boʻladi?,terminology,probation_period,answerable,UZLLC-LC-A129-U02,10,UZLLC-LC-A148-U01,8.73441349806333,False,148,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 148-modda, U01","Ish joyi ish beruvchi tomonidan bevosita yoki bilvosita nazorat qilinadigan joy boʻlib, xodim bu joyda boʻlishi yoki u mehnat shartnomasida shart qilib koʻrsatilgan mehnat vazifasiga doir ishni bajarish uchun bu joyga yetib kelishi kerak. Mehnat shartnomasida shart qilib koʻrsatilmagan ish joyining oʻzgarishi (xodimni ayni oʻsha ish beruvchidagi boshqa ish joyiga, xuddi oʻsha hududda joylashgan boshqa alohida boʻlmagan boʻlinmaga oʻtkazish yoki xodimga boshqa mexanizmda yoki agregatda ishlashni "
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,1,UZLLC-LC-A129-U03,29.248142352819325,True,129,3,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U03","Quyidagilar ishga qabul qilinganda dastlabki sinov belgilanmaydi: homilador ayol, uch yoshga toʻlmagan bolasi bor ayol yoki uch yoshga toʻlmagan bolani yolgʻiz oʻzi tarbiyalayotgan ota (vasiy); zaxiraga qoʻyiladigan ish oʻrinlariga ishga joylashtirish uchun yuborilgan aholining ijtimoiy ehtiyojmand toifalaridan boʻlgan shaxslar; davlat grantlari asosida oʻqigan va oliy taʼlim tashkilotini tamomlagan kundan eʼtiboran uch oy ichida yoʻllanma boʻyicha olingan mutaxassisligiga doir ishga kirayotgan "
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,2,UZLLC-LC-A129-U04,22.90853461227649,False,129,4,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U04",Dastlabki sinov faqat xodimni ishga qabul qilish chogʻida belgilanishi mumkin. Xodim boshqa ishga oʻtkazilayotganda va boshqa ish beruvchiga xizmat safariga yuborilganda dastlabki sinov belgilanishiga yoʻl qoʻyilmaydi.
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,3,UZLLC-LC-A129-U02,22.086427752785653,False,129,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U02","Dastlabki sinovdan oʻtish mehnat shartnomasida shartlashilgan boʻlishi kerak. Bunday shartlashuv mavjud boʻlmagan taqdirda, xodim dastlabki sinovsiz ishga qabul qilingan deb hisoblanadi."
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,4,UZLLC-LC-A129-U01,21.738627812334926,False,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,5,UZLLC-LC-A130-U02,15.901488122967576,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,6,UZLLC-LC-A130-U01,15.462250072747414,False,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,7,UZLLC-LC-A131-U01,14.727013256594748,False,131,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 131-modda, U01","Dastlabki sinov davrida xodimga nisbatan mehnat toʻgʻrisidagi qonunchilikning va mehnat haqidagi boshqa huquqiy hujjatlarning amal qilishi toʻliq tatbiq etiladi. Dastlabki sinov davri mehnat stajiga, shu jumladan har yilgi mehnat taʼtilini olish huquqini beradigan ish stajiga ham kiritiladi."
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,8,UZLLC-LC-A132-U01,14.405165887170686,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,9,UZLLC-LC-A124-U01,11.274598160719616,False,124,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 124-modda, U01","Ishga qabul qilish chogʻida ishga kirayotgan shaxs quyidagi hujjatlarni taqdim etadi: pasportni yoki uning oʻrnini bosuvchi hujjatni yoxud identifikatsiyalovchi ID-kartani, oʻn olti yoshgacha boʻlgan shaxslar esa tugʻilganlik toʻgʻrisidagi guvohnomani yoki identifikatsiyalovchi ID-kartani; oxirgi ish joyi boʻyicha tasdiqlangan qogʻoz shaklidagi mehnat daftarchasini yoki elektron mehnat daftarchasidan koʻchirmani, bundan birinchi marta ishga kirayotgan shaxslar mustasno. Oʻrindoshlik asosida ishg"
BM25,Q029,Qaysi shaxslar ishga qabul qilinganda dastlabki sinov belgilanmaydi?,terminology,probation_period,answerable,UZLLC-LC-A129-U03,10,UZLLC-LC-A123-U01,10.064982801680292,False,123,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 123-modda, U01","Ishga qabul qilish chogʻida ish beruvchi ishga kirayotgan shaxsni oldindan (mehnat shartnomasi imzolanguniga qadar) quyidagilar bilan tanishtirishi shart: ushbu shaxs qaysi ishni bajarish uchun ishga qabul qilinayotgan boʻlsa, oʻsha ishning mazmuni; mehnat shartnomasida shart qilib koʻrsatilgan ish bajariladigan mehnat sharoitlari; ichki mehnat tartibi qoidalari, jamoa shartnomasi, uning mehnat faoliyati bilan bevosita bogʻliq boʻlgan boshqa ichki hujjatlar. Oʻz kasbiy va ishchanlik sifatlari bo"
BM25,Q030,Dastlabki sinov muddati umumiy holatda qancha davom etishi mumkin?,terminology,probation_period,answerable,UZLLC-LC-A130-U01,1,UZLLC-LC-A130-U02,20.942818614118753,False,130,2,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U02",Vaqtincha mehnatga qobiliyatsizlik davri va xodim haqiqatda ishda boʻlmagan boshqa davrlar dastlabki sinov muddatiga qoʻshilmaydi.
BM25,Q030,Dastlabki sinov muddati umumiy holatda qancha davom etishi mumkin?,terminology,probation_period,answerable,UZLLC-LC-A130-U01,2,UZLLC-LC-A130-U01,20.705182944820653,True,130,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 130-modda, U01","Dastlabki sinov muddati uch oydan, tashkilotlarning rahbarlari va ularning oʻrinbosarlari, bosh buxgalterlar hamda tashkilotlar alohida boʻlinmalarining rahbarlari uchun esa olti oydan oshmasligi kerak."
BM25,Q030,Dastlabki sinov muddati umumiy holatda qancha davom etishi mumkin?,terminology,probation_period,answerable,UZLLC-LC-A130-U01,3,UZLLC-LC-A129-U01,20.628144952435424,False,129,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 129-modda, U01",Mehnat shartnomasi quyidagi maqsadda dastlabki sinov bilan tuzilishi mumkin: xodimning topshirilayotgan ishga muvofiqligini tekshirish; mehnat shartnomasida shart qilib koʻrsatilgan ishni davom ettirish maqsadga muvofiqligi haqida xodim tomonidan qaror qabul qilish.
BM25,Q030,Dastlabki sinov muddati umumiy holatda qancha davom etishi mumkin?,terminology,probation_period,answerable,UZLLC-LC-A130-U01,4,UZLLC-LC-A132-U01,19.953211126678404,False,132,1,"Oʻzbekiston Respublikasining Mehnat kodeksi, 132-modda, U01","Dastlabki sinov muddati tugaguniga qadar taraflarning har biri ikkinchi tarafni kamida uch kun oldin yozma shaklda ogohlantirgan holda mehnat shartnomasini bekor qilishga haqli. Ish beruvchi xodim bilan tuzilgan mehnat shartnomasini sinov natijasi qoniqarsiz boʻlganda, xodimni sinovdan oʻtmagan deb eʼtirof etish uchun asos boʻlib xizmat qilgan sabablarni koʻrsatgan holda oʻz tashabbusiga koʻra, dastlabki sinov davrida bekor qilishga haqli. Xodimning tashabbusi bilan mehnat shartnomasini dastlabk"
